id,loan_status,grade,loan_amnt,term,home_ownership,annual_inc,dti,delinq_2yrs,inq_last_6mths,total_acc
6606612,Fully Paid,D,1500, 36 months,RENT,19000,15.73,0,1,18
6634601,Fully Paid,C,18250, 60 months,MORTGAGE,70000,20.690001,1,0,12
6616690,Fully Paid,D,6625, 36 months,RENT,40000,6.7800002,0,1,13
6626628,Fully Paid,E,7100, 36 months,RENT,70000,11.59,0,2,23
6606564,Fully Paid,B,11500, 36 months,RENT,34000,34.84,0,0,11
6626851,Fully Paid,E,20000, 60 months,RENT,82000,13.07,1,0,26
6596637,Fully Paid,B,12000, 36 months,RENT,110000,4.79,0,0,11
6635218,Fully Paid,C,10000, 60 months,MORTGAGE,65000,17.48,1,1,28
6626818,Fully Paid,B,6650, 36 months,OWN,25000,29.35,0,0,16
6626658,Fully Paid,C,8000, 36 months,RENT,38000,25.530001,0,0,12
6616844,Fully Paid,D,13000, 36 months,RENT,52000,26.17,1,2,37
6616757,Fully Paid,G,4750, 60 months,RENT,22000,6.27,0,1,5
6616688,Fully Paid,C,7125, 60 months,RENT,46000,18.860001,0,0,24
6606666,Fully Paid,A,24250, 36 months,MORTGAGE,73803,25.809999,0,0,31
6616820,Fully Paid,D,5000, 36 months,OWN,90000,21.24,1,6,56
6636641,Fully Paid,D,8000, 36 months,RENT,38000,5.1199999,0,1,4
6616628,Fully Paid,B,8000, 36 months,MORTGAGE,92000,16.809999,0,0,29
6626802,Fully Paid,B,10000, 36 months,RENT,35000,6.1700001,0,0,20
6606620,Fully Paid,C,10000, 36 months,RENT,55000,8.4200001,0,1,15
6606495,Fully Paid,C,10000, 36 months,RENT,50400,27.709999,0,0,28
6606476,Fully Paid,D,12375, 36 months,RENT,67000,18.129999,0,3,22
6626777,Fully Paid,C,8000, 36 months,RENT,28000,18.469999,1,0,13
4555693,Fully Paid,E,24000, 36 months,RENT,85000,13.98,0,1,41
6596054,Fully Paid,F,8000, 60 months,OWN,70000,27.33,0,3,27
6345031,Fully Paid,D,7750, 36 months,RENT,40000,5.6799998,0,1,31
5245097,Fully Paid,B,8000, 36 months,MORTGAGE,104000,21.049999,0,2,50
6305927,Fully Paid,A,22000, 36 months,MORTGAGE,284000,5.73,3,0,28
6596522,Fully Paid,A,20000, 36 months,OWN,64500,11.78,0,0,23
6596442,Fully Paid,D,10000, 36 months,MORTGAGE,103000,2.6099999,1,0,10
6596520,Fully Paid,F,30000, 60 months,MORTGAGE,123000,18.379999,2,2,39
6596421,Fully Paid,B,10000, 36 months,RENT,35000,19.08,0,1,12
6495419,Fully Paid,B,14000, 36 months,MORTGAGE,76000,10.59,0,1,16
6168725,Fully Paid,A,6400, 36 months,MORTGAGE,115000,8.7200003,1,1,33
6570284,Fully Paid,D,13000, 36 months,MORTGAGE,63000,15.41,0,2,21
6596454,Fully Paid,A,15550, 36 months,OWN,65000,7.2399998,0,0,22
5950451,Fully Paid,A,19400, 36 months,RENT,54000,14.42,0,0,19
6579027,Fully Paid,B,19000, 60 months,RENT,65000,17.959999,0,0,20
6550819,Fully Paid,B,6000, 36 months,RENT,40000,25.469999,0,0,24
6595950,Fully Paid,D,5000, 36 months,RENT,52644,15.45,0,1,14
6595708,Fully Paid,B,3000, 36 months,MORTGAGE,58000,32.169998,0,1,30
6445267,Fully Paid,C,5600, 36 months,RENT,35000,3.6300001,0,0,13
5610275,Fully Paid,A,20000, 36 months,MORTGAGE,102000,7.1999998,0,0,13
4795469,Fully Paid,B,9850, 36 months,RENT,135000,10.98,0,0,21
6596505,Fully Paid,C,15000, 60 months,RENT,45000,11.76,0,0,12
6596574,Fully Paid,B,16000, 60 months,MORTGAGE,62000,15.79,0,0,17
3811052,Fully Paid,C,8325, 36 months,RENT,24000,11.8,0,0,10
6194840,Fully Paid,B,4000, 36 months,RENT,23000,28.639999,0,1,19
6583656,Fully Paid,E,11700, 60 months,RENT,65000,29.370001,0,1,15
6395079,Fully Paid,G,20000, 60 months,MORTGAGE,60000,14.88,0,4,18
6596486,Fully Paid,C,10000, 36 months,MORTGAGE,70000,21.66,1,1,21
6374788,Fully Paid,B,15000, 36 months,MORTGAGE,71000,19.42,0,1,26
4527790,Fully Paid,A,9200, 36 months,RENT,67000,15.87,0,0,12
6289063,Fully Paid,C,5000, 36 months,MORTGAGE,65000,20.219999,0,0,22
6594827,Fully Paid,A,21000, 36 months,MORTGAGE,80000,14.99,0,0,28
6596511,Fully Paid,C,17325, 36 months,MORTGAGE,40000,5.4000001,0,0,15
6646384,Fully Paid,C,15000, 36 months,MORTGAGE,96200,4.4400001,1,3,31
6636626,Fully Paid,B,7000, 36 months,OWN,38000,16.040001,0,0,19
6616528,Fully Paid,E,12000, 60 months,MORTGAGE,208000,10.43,0,2,53
6636467,Fully Paid,E,11000, 60 months,RENT,45000,28.440001,1,0,31
6616532,Fully Paid,B,24375, 60 months,MORTGAGE,76596,24.719999,0,0,31
6646471,Fully Paid,C,17325, 36 months,OWN,40000,28.559999,1,0,23
6646081,Fully Paid,F,18200, 60 months,MORTGAGE,145000,6.48,1,2,14
6636523,Fully Paid,D,15100, 60 months,RENT,56000,23.860001,0,1,23
6626315,Fully Paid,B,16000, 60 months,OWN,60000,28.620001,0,0,20
6616471,Fully Paid,B,23850, 36 months,MORTGAGE,53000,14.81,0,1,24
6646337,Fully Paid,B,23000, 60 months,MORTGAGE,80000,23.870001,0,0,27
6616542,Fully Paid,D,7000, 36 months,RENT,55000,5.3699999,1,2,15
6636401,Fully Paid,C,8000, 36 months,RENT,75000,14.05,0,0,24
6616514,Fully Paid,B,16750, 36 months,MORTGAGE,62000,14.55,0,0,12
6646258,Fully Paid,B,24000, 36 months,OWN,75000,7.3299999,0,0,10
6635295,Fully Paid,C,23850, 60 months,OWN,53000,17.23,1,1,22
6636496,Fully Paid,B,10225, 36 months,RENT,54000,17.24,0,0,12
6626126,Fully Paid,C,18000, 60 months,MORTGAGE,50000,21.07,0,1,28
6636473,Fully Paid,B,16800, 36 months,RENT,90000,9.0799999,0,0,16
6646380,Fully Paid,C,22000, 60 months,MORTGAGE,50150,17.950001,0,0,14
6646301,Fully Paid,E,35000, 60 months,MORTGAGE,140000,8.79,2,1,38
6646379,Fully Paid,D,1500, 36 months,MORTGAGE,53227,19.66,0,1,40
6616432,Fully Paid,D,11700, 36 months,MORTGAGE,33500,14.61,0,3,49
6626437,Fully Paid,D,15000, 60 months,MORTGAGE,57000,33.200001,0,0,43
6645109,Fully Paid,C,7200, 36 months,MORTGAGE,75000,10.83,5,1,20
6636386,Fully Paid,B,15050, 36 months,RENT,43000,24.709999,0,0,18
6626498,Fully Paid,B,8000, 36 months,RENT,48389,14.36,0,0,13
6644695,Fully Paid,A,13000, 36 months,MORTGAGE,96000,14.88,1,0,34
6626417,Fully Paid,F,9950, 60 months,RENT,30000,21.48,0,0,6
6616444,Fully Paid,B,24250, 60 months,MORTGAGE,55000,29.209999,0,0,16
6626512,Fully Paid,D,3000, 36 months,RENT,75000,17.82,0,0,18
6636474,Fully Paid,B,12000, 36 months,MORTGAGE,90000,7.8099999,0,0,11
6646356,Fully Paid,E,16500, 60 months,MORTGAGE,65000,11.98,0,0,19
6645763,Fully Paid,E,35000, 60 months,RENT,120000,28.709999,0,0,32
6646315,Fully Paid,B,6000, 36 months,MORTGAGE,87000,22.030001,1,0,29
6626381,Fully Paid,B,8500, 36 months,MORTGAGE,100000,19.309999,0,2,40
6634681,Fully Paid,B,18000, 36 months,MORTGAGE,76522,12.2,0,0,14
6606397,Fully Paid,C,10000, 36 months,OWN,68000,22.35,1,3,30
6606255,Fully Paid,E,18000, 60 months,MORTGAGE,70000,19.950001,1,0,38
6596198,Fully Paid,C,7200, 36 months,MORTGAGE,37000,27.469999,0,3,26
6606286,Fully Paid,C,15000, 36 months,MORTGAGE,45000,34.369999,0,0,29
6596396,Fully Paid,C,19425, 60 months,MORTGAGE,43219,21.16,0,1,30
6606328,Fully Paid,B,8400, 36 months,RENT,95000,6.4299998,0,1,15
6596253,Fully Paid,C,6000, 36 months,MORTGAGE,92000,10,0,0,24
6596384,Fully Paid,B,14825, 36 months,MORTGAGE,100000,15.48,2,0,20
6606364,Fully Paid,D,35000, 60 months,MORTGAGE,180000,3.21,1,1,22
6596363,Fully Paid,B,20000, 36 months,MORTGAGE,57500,11.23,0,0,23
6606302,Fully Paid,B,25000, 60 months,MORTGAGE,72000,17.629999,0,0,20
6606200,Fully Paid,C,33600, 36 months,MORTGAGE,136600,23.219999,0,1,32
6616429,Fully Paid,C,20000, 60 months,MORTGAGE,50000,8.9799995,0,0,20
6616293,Fully Paid,D,4800, 36 months,RENT,45000,20.74,0,2,24
6596256,Fully Paid,B,9600, 36 months,MORTGAGE,120000,7.4499998,1,0,36
6616383,Fully Paid,A,6000, 36 months,MORTGAGE,68000,12.78,0,0,17
6579203,Fully Paid,B,11000, 36 months,MORTGAGE,78000,20.120001,0,0,19
6595460,Fully Paid,B,11625, 36 months,MORTGAGE,34000,11.94,0,0,14
6606214,Fully Paid,B,18000, 36 months,MORTGAGE,170000,5.4699998,1,2,35
6616347,Fully Paid,D,2500, 36 months,RENT,72000,19.26,0,0,15
6596224,Fully Paid,D,12000, 36 months,MORTGAGE,65000,14.73,0,2,24
6606202,Fully Paid,C,11200, 36 months,RENT,50000,21.07,0,1,9
6615672,Fully Paid,C,8575, 36 months,RENT,26000,21.92,0,0,12
6606272,Fully Paid,C,5000, 36 months,MORTGAGE,22367,17.549999,0,1,24
6606130,Fully Paid,A,20000, 36 months,MORTGAGE,93000,10.61,0,0,22
6596378,Fully Paid,B,7200, 36 months,RENT,39000,15.72,0,2,32
6596212,Fully Paid,F,24000, 60 months,RENT,85000,21.01,0,1,22
6614826,Fully Paid,B,5700, 36 months,RENT,50400,20.049999,0,0,37
6615471,Fully Paid,B,12000, 36 months,OWN,54500,12.57,0,0,24
6596202,Fully Paid,C,12000, 36 months,MORTGAGE,48000,15.08,0,0,9
6291625,Fully Paid,C,10000, 36 months,MORTGAGE,45000,22.43,1,0,14
6533445,Fully Paid,D,7000, 60 months,MORTGAGE,38000,8.3999996,0,0,51
6531637,Fully Paid,E,20000, 60 months,RENT,100000,25.059999,0,1,63
6572773,Fully Paid,A,12000, 36 months,MORTGAGE,40000,9.0600004,1,0,11
6530853,Fully Paid,C,11750, 36 months,MORTGAGE,44000,22.85,0,2,14
6515721,Fully Paid,C,29175, 36 months,RENT,65000,9.8800001,0,0,14
6317007,Fully Paid,B,28000, 60 months,MORTGAGE,95900,13.33,0,0,15
6187751,Fully Paid,B,9450, 36 months,RENT,28360,16.5,0,2,24
5965022,Fully Paid,C,15200, 36 months,MORTGAGE,70000,19.58,1,4,30
6530400,Fully Paid,B,6000, 36 months,RENT,48000,5.0799999,0,0,11
6330865,Fully Paid,C,7375, 36 months,RENT,50000,4.9899998,0,0,18
6285191,Fully Paid,B,6200, 36 months,MORTGAGE,75000,19.92,0,0,39
6190586,Fully Paid,C,20000, 36 months,RENT,145000,11.54,0,4,30
6543186,Fully Paid,C,12000, 36 months,RENT,44200,14.77,0,0,32
6520489,Fully Paid,C,15600, 60 months,MORTGAGE,43000,11.12,0,3,20
5936711,Fully Paid,C,14000, 36 months,MORTGAGE,70000,26.790001,0,1,25
6158793,Fully Paid,D,8475, 36 months,RENT,49920,21.32,4,1,21
6531673,Fully Paid,A,9000, 36 months,MORTGAGE,70000,16.58,0,0,24
6290848,Fully Paid,C,15000, 36 months,RENT,36000,16.5,1,0,15
6541638,Fully Paid,A,6000, 36 months,RENT,65000,2.8800001,0,0,12
5760086,Fully Paid,B,10800, 36 months,MORTGAGE,49000,23.950001,1,2,16
6552363,Fully Paid,C,10000, 36 months,MORTGAGE,60000,23.040001,0,1,27
6616197,Fully Paid,D,35000, 60 months,MORTGAGE,86000,14.87,0,0,26
6205905,Fully Paid,C,11000, 36 months,RENT,80000,9.8900003,1,0,18
6646164,Fully Paid,A,20000, 36 months,RENT,99000,5.1900001,0,0,25
6606166,Fully Paid,A,5000, 36 months,MORTGAGE,64000,14.08,0,0,11
6636274,Fully Paid,C,16000, 60 months,RENT,45000,8.2700005,0,0,12
6616287,Fully Paid,A,8000, 36 months,MORTGAGE,80000,4.3800001,0,1,39
6605488,Fully Paid,B,4800, 36 months,OWN,190800,4.02,0,0,22
6615999,Fully Paid,D,4000, 36 months,MORTGAGE,62904,21.879999,0,1,34
6646214,Fully Paid,E,34475, 60 months,MORTGAGE,77000,22.969999,0,1,37
6550782,Fully Paid,C,25000, 60 months,OWN,155000,13.62,0,1,26
6606188,Fully Paid,A,28000, 36 months,OWN,90000,25.799999,0,0,29
6626238,Fully Paid,A,15000, 36 months,RENT,70000,10.29,1,0,16
6581800,Fully Paid,D,35000, 36 months,RENT,80000,21.52,0,2,22
6646197,Fully Paid,C,22250, 60 months,RENT,225000,16.450001,0,0,31
6636287,Fully Paid,C,1200, 36 months,MORTGAGE,72000,22.48,0,1,31
6616227,Fully Paid,C,27300, 36 months,RENT,155000,22.65,0,0,34
6532821,Fully Paid,C,20000, 60 months,RENT,56000,10.29,0,0,19
6636268,Fully Paid,F,6000, 60 months,RENT,51000,21.690001,0,3,25
6646265,Fully Paid,F,19475, 60 months,RENT,44250,25.49,0,3,13
6626275,Fully Paid,B,11500, 36 months,RENT,35000,21.6,0,0,38
6645645,Fully Paid,D,7000, 36 months,MORTGAGE,76200,15.17,0,2,20
6595966,Fully Paid,B,24000, 36 months,RENT,125000,3.1199999,2,3,32
6616297,Fully Paid,D,24000, 36 months,MORTGAGE,180000,15.31,7,4,41
6596114,Fully Paid,G,12000, 60 months,RENT,260000,8.25,3,2,20
6596151,Fully Paid,D,6000, 36 months,RENT,30000,21.959999,0,0,10
6596058,Fully Paid,B,10000, 60 months,RENT,40364,19.5,0,0,14
6595230,Fully Paid,A,7500, 36 months,OWN,48000,0.89999998,0,0,7
6626278,Fully Paid,B,18825, 60 months,RENT,63000,28.65,0,1,47
6606077,Fully Paid,C,14400, 36 months,RENT,105000,7.3200002,12,2,31
6596037,Fully Paid,D,20000, 36 months,MORTGAGE,60000,26.700001,0,0,26
6595888,Fully Paid,D,20000, 36 months,OWN,90000,24.68,0,3,28
6541094,Fully Paid,C,1925, 36 months,MORTGAGE,110000,4.3600001,2,3,39
6626222,Fully Paid,C,9950, 36 months,RENT,47400,20.84,1,0,23
6320035,Fully Paid,B,10000, 36 months,RENT,60000,28.68,1,1,23
6616159,Fully Paid,F,15000, 60 months,MORTGAGE,52059,13.31,0,1,19
6606128,Fully Paid,A,18250, 60 months,MORTGAGE,57000,20.1,0,1,24
6646230,Fully Paid,F,1750, 60 months,MORTGAGE,65000,8.1400003,1,0,8
6573382,Fully Paid,B,6000, 36 months,RENT,35000,14,0,0,13
6616243,Fully Paid,G,10000, 60 months,RENT,80000,19.559999,0,3,28
6605342,Fully Paid,A,11125, 36 months,MORTGAGE,42000,14.48,0,0,33
6570963,Fully Paid,D,4000, 36 months,MORTGAGE,130000,15.65,0,2,29
6626228,Fully Paid,E,18000, 36 months,MORTGAGE,82000,22.540001,2,5,38
6616155,Fully Paid,B,28800, 36 months,MORTGAGE,118400,17.23,0,1,34
6520402,Fully Paid,C,11200, 36 months,MORTGAGE,60000,7.54,3,0,18
6484809,Fully Paid,A,15000, 36 months,MORTGAGE,58000,13.22,0,0,15
6596085,Fully Paid,B,10000, 36 months,RENT,40000,23.370001,0,0,19
6636277,Fully Paid,B,8000, 36 months,MORTGAGE,62000,20.83,1,0,38
6542711,Fully Paid,A,24800, 36 months,OWN,120000,19.879999,0,2,37
6548734,Fully Paid,B,9950, 36 months,OWN,30000,32.439999,0,0,10
6616259,Fully Paid,B,20000, 60 months,MORTGAGE,89913,12.36,0,0,26
6634985,Fully Paid,B,13000, 36 months,RENT,38200,13.92,0,1,23
6551515,Fully Paid,A,15000, 36 months,RENT,62000,24.200001,0,0,36
6596060,Fully Paid,D,7800, 36 months,MORTGAGE,79000,29.540001,1,1,29
6567880,Fully Paid,B,10000, 36 months,MORTGAGE,125000,6.5599999,2,1,38
6636284,Fully Paid,E,4000, 36 months,MORTGAGE,70000,13.58,0,3,37
6596049,Fully Paid,B,5000, 36 months,RENT,54000,24.190001,1,0,25
6573288,Fully Paid,E,16000, 36 months,MORTGAGE,150000,8.79,1,2,16
6646174,Fully Paid,D,29700, 36 months,MORTGAGE,125000,16.950001,0,0,38
6626196,Fully Paid,B,8000, 36 months,MORTGAGE,56000,21,0,0,25
6624769,Fully Paid,B,35000, 36 months,RENT,95000,1.23,1,0,19
6626149,Fully Paid,D,10000, 36 months,MORTGAGE,36000,12.53,0,1,16
6646250,Fully Paid,B,8000, 36 months,MORTGAGE,148000,2.9100001,0,0,17
6616202,Fully Paid,C,15000, 36 months,RENT,102677,26.469999,2,1,27
6522901,Fully Paid,C,18500, 60 months,MORTGAGE,91390,7.8899999,0,0,26
6636250,Fully Paid,B,12000, 60 months,MORTGAGE,65700,5.71,0,0,7
6616207,Fully Paid,A,8000, 36 months,MORTGAGE,63000,8.7399998,0,0,18
6616219,Fully Paid,C,8500, 36 months,MORTGAGE,60000,21.459999,0,0,20
6616214,Fully Paid,G,29700, 60 months,RENT,97000,21.26,0,1,22
6604821,Fully Paid,C,10000, 36 months,MORTGAGE,103000,21.389999,0,1,29
6626255,Fully Paid,D,5000, 36 months,MORTGAGE,105000,13.48,0,4,16
6626293,Fully Paid,B,12000, 36 months,RENT,43000,14.76,0,0,25
6530667,Fully Paid,C,10000, 36 months,MORTGAGE,37500,13.21,0,0,26
6626201,Fully Paid,B,15000, 36 months,MORTGAGE,96500,13.29,0,2,23
6606153,Fully Paid,D,4375, 36 months,RENT,30000,4.1599998,0,0,4
6596117,Fully Paid,F,12000, 60 months,RENT,85000,13.25,0,1,21
6646130,Fully Paid,C,35000, 60 months,MORTGAGE,125000,12.04,0,1,41
6626233,Fully Paid,C,13650, 36 months,MORTGAGE,56000,26.790001,1,0,47
6616269,Fully Paid,B,10000, 36 months,OWN,36500,7.98,0,1,11
6635826,Fully Paid,D,9000, 36 months,RENT,61500,26.440001,0,0,40
6606063,Fully Paid,B,14025, 36 months,OWN,49000,18,0,0,20
6646111,Fully Paid,C,4000, 36 months,MORTGAGE,80000,11.13,1,0,18
6636276,Fully Paid,C,23325, 60 months,RENT,52000,4.71,0,2,41
3930349,Fully Paid,B,10000, 36 months,MORTGAGE,135000,10.95,2,3,26
6606009,Fully Paid,C,12375, 36 months,RENT,60000,19.450001,1,0,44
6626102,Fully Paid,C,29100, 60 months,RENT,65000,19.66,0,0,18
6625996,Fully Paid,C,12000, 60 months,MORTGAGE,102000,21.24,0,1,13
6626095,Fully Paid,D,16000, 36 months,RENT,70000,2.47,0,1,4
6605919,Fully Paid,B,7600, 36 months,MORTGAGE,70000,6.5,1,1,17
6595968,Fully Paid,D,5000, 36 months,RENT,20000,18.24,0,5,11
6616127,Fully Paid,A,12000, 36 months,MORTGAGE,89000,12.25,0,0,14
6646034,Fully Paid,B,9600, 36 months,RENT,97718,17.98,0,2,27
6636111,Fully Paid,B,7200, 36 months,RENT,54000,14.22,1,0,24
6616065,Fully Paid,F,20000, 60 months,RENT,80000,9.2399998,1,6,18
6605983,Fully Paid,B,4000, 36 months,RENT,56000,8.8500004,0,0,32
6634913,Fully Paid,B,6000, 36 months,RENT,21000,11.22,0,0,18
6616098,Fully Paid,D,8000, 36 months,RENT,66625,14.16,0,1,20
6616059,Fully Paid,C,15000, 60 months,OWN,53000,26.08,0,1,21
6626062,Fully Paid,B,10000, 36 months,RENT,41000,7.96,0,0,19
6645951,Fully Paid,B,10000, 36 months,OWN,48000,1.6799999,0,2,12
6646051,Fully Paid,C,20000, 60 months,MORTGAGE,75000,7.4699998,0,0,11
6605581,Fully Paid,B,25000, 60 months,OWN,70381,23.309999,0,0,21
6615981,Fully Paid,B,15250, 36 months,RENT,42000,23.459999,0,0,21
6626017,Fully Paid,A,15000, 36 months,RENT,232000,6.0500002,0,0,20
6605945,Fully Paid,C,3000, 36 months,RENT,33000,7.6700001,0,0,18
6624886,Fully Paid,C,15000, 36 months,MORTGAGE,86000,11.28,0,2,21
6605996,Fully Paid,A,15000, 36 months,OWN,70000,7.4699998,0,0,10
6636151,Fully Paid,D,8000, 36 months,MORTGAGE,72000,22.190001,0,1,23
6645974,Fully Paid,C,4200, 36 months,MORTGAGE,123321.63,30.629999,0,0,25
6616145,Fully Paid,D,2400, 36 months,RENT,38700,24.030001,0,0,10
6606024,Fully Paid,E,25000, 60 months,OWN,85000,16.719999,0,2,13
6645087,Fully Paid,C,20000, 60 months,MORTGAGE,64180,12.47,0,1,24
6615965,Fully Paid,B,12250, 36 months,RENT,48000,19.43,0,1,21
6646101,Fully Paid,C,16000, 36 months,RENT,70000,30.98,0,2,45
6626036,Fully Paid,C,7000, 36 months,RENT,30500,14.6,0,0,27
6644656,Fully Paid,B,35000, 36 months,MORTGAGE,89093,18.610001,0,0,30
6605942,Fully Paid,B,15000, 36 months,MORTGAGE,65000,19.99,0,1,15
6583185,Fully Paid,A,27200, 36 months,MORTGAGE,107000,4.4699998,1,1,24
6595961,Fully Paid,D,3750, 36 months,MORTGAGE,60000,0.94,0,0,18
6527479,Fully Paid,E,2100, 36 months,RENT,55000,23.629999,0,1,22
6595921,Fully Paid,B,20500, 36 months,RENT,46000,20.540001,0,0,30
6290353,Fully Paid,C,10000, 36 months,RENT,38000,24.57,0,1,15
6520549,Fully Paid,A,24000, 36 months,MORTGAGE,130000,3.8399999,0,0,34
6187553,Fully Paid,A,12000, 36 months,MORTGAGE,60000,15.42,0,0,27
6166401,Fully Paid,C,14000, 36 months,RENT,90000,13.81,0,1,29
6567560,Fully Paid,D,3975, 36 months,RENT,95000,1.53,0,1,3
5039619,Fully Paid,C,5875, 36 months,MORTGAGE,27000,12.44,0,4,26
6552213,Fully Paid,D,26500, 36 months,OWN,60000,23.66,0,0,21
5978852,Fully Paid,C,24375, 60 months,MORTGAGE,55000,25.4,0,0,30
6405416,Fully Paid,C,30000, 60 months,MORTGAGE,80300,13.45,0,1,23
6516556,Fully Paid,A,9000, 36 months,MORTGAGE,50000,13.51,0,0,18
6385615,Fully Paid,B,28000, 36 months,MORTGAGE,300000,22.49,0,0,46
6595017,Fully Paid,C,26550, 60 months,MORTGAGE,60180,19.74,0,0,23
6542155,Fully Paid,C,20000, 60 months,RENT,90000,11.83,1,0,22
6170855,Fully Paid,A,24000, 36 months,MORTGAGE,100000,8.8599997,2,0,24
6284679,Fully Paid,C,24375, 60 months,MORTGAGE,55000,19.99,0,0,13
6595914,Fully Paid,B,6000, 36 months,RENT,68000,27.389999,0,0,40
5774254,Fully Paid,B,12375, 36 months,OWN,42000,3.8299999,0,1,34
6495108,Fully Paid,C,11625, 60 months,RENT,33800,15.27,0,0,29
6645871,Fully Paid,C,10625, 36 months,RENT,72000,5.8699999,3,1,24
6605811,Fully Paid,B,15000, 36 months,RENT,125000,11.07,0,1,16
6178455,Fully Paid,C,7000, 36 months,RENT,67616,3.4400001,0,1,12
6645931,Fully Paid,A,21000, 36 months,MORTGAGE,125000,16.76,1,2,30
6634782,Fully Paid,D,18000, 60 months,MORTGAGE,115000,13.16,0,0,17
6635862,Fully Paid,D,10200, 36 months,RENT,196000,7.4200001,0,4,43
6595313,Fully Paid,D,10000, 36 months,MORTGAGE,47000,23.26,0,2,12
5784534,Fully Paid,C,8325, 36 months,RENT,30000,28.32,0,0,13
6625897,Fully Paid,B,14875, 60 months,MORTGAGE,63500,18.629999,0,0,19
6415399,Fully Paid,B,21000, 60 months,MORTGAGE,89000,12.84,0,0,18
6625880,Fully Paid,A,20000, 36 months,MORTGAGE,85000,14.12,0,1,25
6595819,Fully Paid,D,4000, 36 months,RENT,18000,5.73,0,0,10
6645909,Fully Paid,B,9000, 36 months,MORTGAGE,39000,23.629999,0,0,22
6605881,Fully Paid,B,11000, 36 months,MORTGAGE,34233,27.870001,0,0,16
6605869,Fully Paid,D,25475, 60 months,MORTGAGE,80000,21.860001,0,0,30
6625942,Fully Paid,A,20000, 36 months,MORTGAGE,97900,24.190001,0,0,28
6635995,Fully Paid,C,24000, 60 months,MORTGAGE,85000,18.51,0,2,33
6595874,Fully Paid,B,6000, 36 months,MORTGAGE,55000,14.05,0,0,19
6625921,Fully Paid,B,15000, 36 months,RENT,66464,27.26,0,0,47
6625868,Fully Paid,B,11000, 36 months,RENT,95000,7.7199998,0,0,14
6636043,Fully Paid,D,18000, 36 months,MORTGAGE,93600,11.92,3,3,20
6551327,Fully Paid,B,16000, 36 months,RENT,60433,25.540001,1,0,26
6158306,Fully Paid,C,12000, 36 months,RENT,146500,13.38,0,3,44
6604840,Fully Paid,D,30000, 36 months,MORTGAGE,115000,34.490002,0,1,37
6645923,Fully Paid,A,6500, 36 months,MORTGAGE,69000,6.1500001,0,3,10
6576709,Fully Paid,B,18000, 36 months,MORTGAGE,63000,28.129999,1,0,34
6536890,Fully Paid,D,4625, 36 months,RENT,55000,16.299999,0,1,13
6495112,Fully Paid,B,15000, 60 months,MORTGAGE,64000,15.56,0,0,27
6636057,Fully Paid,A,4400, 36 months,MORTGAGE,40800,14.45,0,0,32
6605844,Fully Paid,A,11500, 36 months,MORTGAGE,55000,6.6999998,0,1,31
6615970,Fully Paid,C,14300, 36 months,RENT,46000,16.17,0,0,11
6625969,Fully Paid,D,7000, 36 months,RENT,42000,19.799999,8,0,27
6635998,Fully Paid,B,4000, 36 months,OWN,63506,30.4,0,1,16
6517298,Fully Paid,D,8000, 36 months,MORTGAGE,33600,3.9300001,0,0,11
6625956,Fully Paid,B,2000, 36 months,MORTGAGE,44366,20.610001,0,0,19
6645908,Fully Paid,B,9750, 36 months,OWN,30000,28.139999,0,0,21
6605840,Fully Paid,D,10000, 36 months,RENT,75000,12.43,0,0,12
6285030,Fully Paid,D,6400, 36 months,RENT,65000,17.780001,0,3,24
6605870,Fully Paid,B,27175, 60 months,MORTGAGE,61775,17.99,0,0,23
6615899,Fully Paid,E,30000, 36 months,MORTGAGE,200000,9.6199999,0,5,38
6605872,Fully Paid,C,10000, 36 months,MORTGAGE,55000,18.92,0,5,49
6595877,Fully Paid,B,8000, 36 months,MORTGAGE,50000,13.03,0,1,17
6289387,Fully Paid,B,9000, 36 months,MORTGAGE,70000,14.83,0,0,13
6625855,Fully Paid,A,20000, 36 months,MORTGAGE,65000,12.7,0,0,23
6615931,Fully Paid,B,8000, 36 months,MORTGAGE,95000,8.9300003,1,2,17
6550351,Fully Paid,D,6000, 36 months,MORTGAGE,33000,23.75,0,1,14
6331114,Fully Paid,C,11000, 60 months,MORTGAGE,40000,25.709999,1,1,44
6625964,Fully Paid,B,10000, 36 months,OWN,75000,14.16,0,1,15
6615950,Fully Paid,D,14000, 60 months,RENT,180000,18.5,1,0,27
6635993,Fully Paid,C,20675, 60 months,RENT,46000,20.17,0,0,20
6494687,Fully Paid,B,10000, 36 months,RENT,80000,9.6000004,0,0,18
6635996,Fully Paid,B,12000, 36 months,MORTGAGE,87417,17.209999,0,1,18
6615848,Fully Paid,B,8575, 36 months,MORTGAGE,26000,24.969999,0,0,29
